priority,research_batch,coverage_level,keyword,keyword_type,intent,service_slug,service_name,category,core_service,location,location_slug,location_tier,parent_municipality,region,page_strategy,suggested_url,volume,keyword_difficulty,cpc_usd,in_semrush_export
2,20,head,laminate floor installation companies,hiring,Commercial,laminate-floor-installation,Laminate Floor Installation,Flooring,yes,,,,,,service page,/services/laminate-floor-installation/,,,,no
2,20,head,laminate floor installation company,hiring,Commercial,laminate-floor-installation,Laminate Floor Installation,Flooring,yes,,,,,,service page,/services/laminate-floor-installation/,,,,no
2,20,head,laminate floor installation gta,anchor-city,Commercial,laminate-floor-installation,Laminate Floor Installation,Flooring,yes,,,,,,service page,/services/laminate-floor-installation/,,,,no
2,20,head,laminate floor installation quote,quote,Transactional,laminate-floor-installation,Laminate Floor Installation,Flooring,yes,,,,,,service page,/services/laminate-floor-installation/,,,,no
2,20,head,laminate floor installation services,hiring,Commercial,laminate-floor-installation,Laminate Floor Installation,Flooring,yes,,,,,,service page,/services/laminate-floor-installation/,,,,no
2,20,head,best legal basement apartment,comparison,Commercial,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,legal basement apartment companies,hiring,Commercial,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,legal basement apartment company,hiring,Commercial,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,legal basement apartment gta,anchor-city,Commercial,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,legal basement apartment quote,quote,Transactional,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,legal basement apartment services,hiring,Commercial,legal-basement-apartment,Legal Basement Apartment,Basement,yes,,,,,,service page,/services/legal-basement-apartment/,,,,no
2,20,head,best painting contractor,comparison,Commercial,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,painting contractor companies,hiring,Commercial,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,painting contractor company,hiring,Commercial,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,painting contractor gta,anchor-city,Commercial,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,painting contractor quote,quote,Transactional,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,painting contractor services,hiring,Commercial,painting-contractor,Painting Contractor,Painting,yes,,,,,,service page,/services/painting-contractor/,,,,no
2,20,head,best plumbing contractor,comparison,Commercial,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,plumbing contractor companies,hiring,Commercial,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,plumbing contractor company,hiring,Commercial,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,plumbing contractor gta,anchor-city,Commercial,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,plumbing contractor quote,quote,Transactional,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,plumbing contractor services,hiring,Commercial,plumbing-contractor,Plumbing Contractor,Plumbing,yes,,,,,,service page,/services/plumbing-contractor/,,,,no
2,20,head,best pot light installation,comparison,Commercial,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,pot light installation companies,hiring,Commercial,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,pot light installation company,hiring,Commercial,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,pot light installation gta,anchor-city,Commercial,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,pot light installation quote,quote,Transactional,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,pot light installation services,hiring,Commercial,pot-light-installation,Pot Light Installation,Electrical,yes,,,,,,service page,/services/pot-light-installation/,,,,no
2,20,head,best renovation contractor,comparison,Commercial,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,90,23,0.00,yes
2,20,head,renovation contractor companies,hiring,Commercial,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,,,,no
2,20,head,renovation contractor company,hiring,Commercial,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,,,,no
2,20,head,renovation contractor gta,anchor-city,Commercial,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,,,,no
2,20,head,renovation contractor quote,quote,Transactional,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,,,,no
2,20,head,renovation contractor services,hiring,Commercial,renovation-contractor,Renovation Contractor,Whole Home,yes,,,,,,service page,/services/renovation-contractor/,,,,no
2,20,head,best roof replacement,comparison,Commercial,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,roof replacement companies,hiring,Commercial,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,roof replacement company,hiring,Commercial,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,roof replacement gta,anchor-city,Commercial,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,roof replacement quote,quote,Transactional,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,roof replacement services,hiring,Commercial,roof-replacement,Roof Replacement,Roofing,yes,,,,,,service page,/services/roof-replacement/,,,,no
2,20,head,best roofing contractor,comparison,Commercial,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,roofing contractor companies,hiring,Commercial,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,roofing contractor company,hiring,Commercial,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,roofing contractor gta,anchor-city,Commercial,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,roofing contractor quote,quote,Transactional,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,roofing contractor services,hiring,Commercial,roofing-contractor,Roofing Contractor,Roofing,yes,,,,,,service page,/services/roofing-contractor/,,,,no
2,20,head,best second storey addition,comparison,Commercial,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,second storey addition companies,hiring,Commercial,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,second storey addition company,hiring,Commercial,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,second storey addition gta,anchor-city,Commercial,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,second storey addition quote,quote,Transactional,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,second storey addition services,hiring,Commercial,second-storey-addition,Second Storey Addition,Whole Home,yes,,,,,,service page,/services/second-storey-addition/,,,,no
2,20,head,best shower installation,comparison,Commercial,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,shower installation companies,hiring,Commercial,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,shower installation company,hiring,Commercial,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,shower installation gta,anchor-city,Commercial,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,shower installation quote,quote,Transactional,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,shower installation services,hiring,Commercial,shower-installation,Shower Installation,Bathroom,yes,,,,,,service page,/services/shower-installation/,,,,no
2,20,head,best siding installation,comparison,Commercial,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,siding installation companies,hiring,Commercial,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,siding installation company,hiring,Commercial,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,siding installation gta,anchor-city,Commercial,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,siding installation quote,quote,Transactional,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,siding installation services,hiring,Commercial,siding-installation,Siding Installation,Exterior & Siding,yes,,,,,,service page,/services/siding-installation/,,,,no
2,20,head,best staircase renovation,comparison,Commercial,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,staircase renovation companies,hiring,Commercial,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,staircase renovation company,hiring,Commercial,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,staircase renovation gta,anchor-city,Commercial,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,staircase renovation quote,quote,Transactional,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,staircase renovation services,hiring,Commercial,staircase-renovation,Staircase Renovation,Stairs & Railings,yes,,,,,,service page,/services/staircase-renovation/,,,,no
2,20,head,best tile contractor,comparison,Commercial,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,tile contractor companies,hiring,Commercial,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,tile contractor company,hiring,Commercial,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,tile contractor gta,anchor-city,Commercial,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,tile contractor quote,quote,Transactional,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,tile contractor services,hiring,Commercial,tile-contractor,Tile Contractor,Tile,yes,,,,,,service page,/services/tile-contractor/,,,,no
2,20,head,best tile floor installation,comparison,Commercial,tile-floor-installation,Tile Floor Installation,Flooring,yes,,,,,,service page,/services/tile-floor-installation/,,,,no
